cntry,idno,year,tvtot,ppltrst,pplfair,pplhlp,happy,sclmeet,sclact,gndr,agea,partner
ES,2180,7,5,1,4,5,7,2,1,2,58,1
ES,2183,7,3,5,9,7,9,7,2,2,62,1
ES,2188,7,5,4,2,2,7,6,1,2,89,2
ES,2189,7,7,6,7,2,8,6,3,1,16,2
ES,2193,7,3,2,3,3,7,2,2,1,58,1
ES,2194,7,5,2,3,3,7,5,2,1,37,1
ES,2195,7,4,1,2,2,8,5,2,1,51,1
ES,2196,7,2,4,3,3,6,6,3,1,22,2
ES,2197,7,7,2,2,3,8,6,2,2,43,1
ES,2202,7,2,2,4,2,7,6,3,2,55,1
ES,2205,7,6,2,3,3,5,5,1,2,68,2
ES,2206,7,1,2,3,2,7,5,2,1,36,1
ES,2210,7,5,2,3,3,6,6,3,1,31,2
ES,2211,7,7,2,7,2,7,5,2,2,45,1
ES,2212,7,4,3,3,2,5,7,3,1,59,2
ES,2218,7,3,3,5,8,8,4,2,1,52,1
ES,2220,7,2,4,5,5,7,4,3,1,23,2
ES,2222,7,1,4,8,1,9,4,3,2,27,2
ES,2223,7,2,6,8,3,8,6,5,1,34,1
ES,2224,7,4,5,5,4,7,5,3,2,41,1
ES,2225,7,3,7,7,6,10,6,3,2,44,1
ES,2227,7,5,4,4,6,6,5,3,2,52,1
ES,2228,7,7,5,5,5,7,2,3,1,36,2
ES,2229,7,6,1,6,3,8,4,3,1,31,1
ES,2232,7,7,2,5,4,7,7,3,2,65,2
ES,2236,7,3,7,8,6,8,6,4,1,60,2
ES,2237,7,7,5,7,3,7,6,5,2,72,2
ES,2239,7,3,5,6,3,9,6,3,2,46,1
ES,2241,7,7,8,9,8,9,2,2,1,61,1
ES,2242,7,3,4,6,0,8,6,2,1,47,1
ES,2244,7,5,7,6,5,6,7,2,2,85,2
ES,2245,7,6,2,5,7,8,7,5,1,74,1
ES,2247,7,5,8,8,7,9,6,3,2,28,2
ES,2249,7,4,2,5,3,9,5,3,1,54,1
ES,2252,7,2,6,5,7,8,4,3,1,45,1
ES,2260,7,5,1,5,3,10,7,2,2,64,2
ES,2266,7,6,7,3,2,10,2,3,2,78,1
ES,2269,7,1,3,5,2,10,4,3,2,48,1
ES,2270,7,4,6,8,7,8,7,3,1,46,2
ES,2274,7,6,5,7,4,5,6,2,1,61,1
ES,2275,7,3,4,7,1,10,6,2,2,23,2
ES,2281,7,1,5,5,5,8,5,3,2,69,1
ES,2286,7,2,2,2,2,9,6,3,1,60,1
ES,2288,7,3,6,3,2,9,5,3,1,64,2
ES,2289,7,1,6,6,6,8,7,3,2,47,2
ES,2291,7,4,2,9,8,10,4,1,2,83,2
ES,2295,7,2,6,6,5,7,2,1,2,34,1
ES,2298,7,3,7,7,3,7,3,4,1,45,1
ES,2299,7,0,6,6,2,10,5,3,1,36,2
ES,2300,7,1,2,2,2,2,2,3,2,39,1
ES,2303,7,1,6,5,4,7,7,1,1,25,2
ES,2304,7,4,5,7,3,7,3,3,1,49,1
ES,2306,7,2,7,7,6,7,6,5,2,30,1
ES,2309,7,4,6,7,7,8,7,1,1,53,1
ES,2310,7,4,4,3,2,6,3,2,1,44,1
ES,2316,7,2,5,9,3,8,4,4,1,55,1
ES,2323,7,6,3,8,2,8,6,5,2,27,2
ES,2325,7,4,6,5,2,9,7,2,1,21,2
ES,2328,7,6,5,7,5,8,7,3,2,21,2
ES,2329,7,6,3,7,5,7,4,1,2,16,2
ES,2334,7,2,4,5,7,8,6,3,2,22,2
ES,2339,7,3,2,5,0,6,4,3,2,30,1
ES,2341,7,1,5,7,3,8,5,2,1,30,1
ES,2344,7,2,5,5,3,10,7,5,1,28,2
ES,2348,7,1,5,5,0,10,7,3,1,18,2
ES,2355,7,5,3,8,5,8,6,2,2,45,1
ES,2357,7,3,8,10,9,7,4,4,2,37,1
ES,2358,7,1,7,3,3,7,7,4,2,23,2
ES,2359,7,4,6,7,7,6,2,3,1,53,1
ES,2360,7,2,5,5,2,8,2,2,1,55,1
ES,2362,7,2,4,4,1,8,3,3,2,45,1
ES,2366,7,2,5,5,7,8,3,3,1,71,1
ES,2368,7,7,6,8,6,5,2,1,1,81,1
ES,2370,7,4,5,5,5,7,5,3,1,38,1
ES,2371,7,5,1,5,7,7,2,2,1,43,1
ES,2373,7,2,8,3,4,5,1,3,2,44,1
ES,2374,7,4,6,5,8,7,4,3,2,53,2
ES,2375,7,2,10,9,1,9,5,3,1,37,1
ES,2378,7,4,6,6,7,5,3,4,2,57,1
ES,2380,7,1,6,5,8,8,4,4,2,60,1
ES,2383,7,2,8,5,7,8,6,3,1,26,2
ES,2384,7,6,4,5,4,6,6,3,2,54,1
ES,2385,7,2,6,8,0,9,7,3,1,46,1
ES,2386,7,6,6,8,2,5,5,3,2,32,2
ES,2387,7,6,8,5,2,6,4,3,1,73,1
ES,2389,7,4,6,7,3,8,6,2,1,35,1
ES,2393,7,3,5,5,0,8,6,5,1,51,1
ES,2394,7,5,7,6,7,5,6,3,2,55,1
ES,2396,7,2,4,3,3,6,7,4,2,30,2
ES,2399,7,3,8,8,9,9,4,3,2,62,1
ES,2400,7,0,5,5,5,8,5,4,1,33,2
ES,2401,7,3,5,3,4,7,6,2,1,19,2
ES,2404,7,6,5,4,4,5,6,2,1,37,2
ES,2405,7,6,5,7,4,9,7,2,1,43,1
ES,2406,7,4,7,7,7,7,6,3,1,53,1
ES,2408,7,4,4,5,5,6,5,2,1,22,2
ES,2409,7,1,5,7,2,10,5,3,2,43,2
ES,2412,7,4,8,9,6,9,7,3,2,63,1
ES,2414,7,6,6,7,5,8,4,3,2,51,1
ES,2420,7,2,3,3,2,8,6,4,2,34,1
ES,2422,7,7,5,8,8,8,7,1,1,82,1
ES,2426,7,3,0,8,9,9,4,3,1,18,2
ES,2429,7,2,5,6,7,8,4,2,1,44,1
ES,2430,7,7,3,3,3,6,6,3,1,72,1
ES,2433,7,4,2,2,2,7,7,4,2,33,1
ES,2434,7,6,7,3,7,8,5,3,1,71,1
ES,2436,7,7,2,0,1,7,7,3,2,75,2
ES,2439,7,5,6,8,2,9,5,3,2,38,1
ES,2440,7,2,7,5,4,9,7,4,1,62,1
ES,2443,7,4,4,5,3,8,4,2,1,27,1
ES,2446,7,4,3,5,5,5,6,2,1,43,2
ES,2448,7,3,5,5,3,9,6,2,1,32,2
ES,2450,7,6,2,8,5,8,6,3,2,39,1
ES,2452,7,5,5,5,3,5,6,2,2,52,2
ES,2453,7,4,6,7,8,8,7,2,1,56,1
ES,2454,7,7,4,4,5,7,6,2,1,21,2
ES,2456,7,5,2,2,4,3,2,2,2,55,1
ES,2457,7,6,5,8,3,8,7,3,1,31,1
ES,2458,7,4,5,4,6,5,5,4,2,48,2
ES,2461,7,2,7,7,5,9,5,3,1,38,1
ES,2462,7,4,5,6,7,8,5,3,2,36,1
ES,2465,7,4,7,8,2,10,7,3,1,25,2
ES,2470,7,7,2,4,8,7,6,2,2,58,1
ES,2471,7,6,2,4,0,6,6,2,1,71,1
ES,2474,7,5,5,5,7,8,6,1,2,24,2
ES,2477,7,3,7,6,5,7,5,2,2,49,1
ES,2489,7,3,6,5,4,8,7,5,1,48,1
ES,2490,7,3,7,8,5,4,4,1,2,64,2
ES,2493,7,4,3,5,0,10,6,2,1,72,1
ES,2497,7,7,3,0,5,10,5,4,2,73,2
ES,2499,7,5,5,4,5,7,6,4,1,54,1
ES,2503,7,4,8,8,8,9,5,2,1,63,1
ES,2508,7,2,3,8,2,8,7,3,2,39,2
ES,2509,7,7,7,5,2,5,6,3,1,54,1
ES,2511,7,7,5,2,5,7,7,3,1,58,1
ES,2514,7,0,5,5,8,10,3,1,2,52,1
ES,2515,7,0,5,5,3,3,5,2,1,46,1
ES,2516,7,7,4,7,5,7,6,1,1,34,2
ES,2517,7,7,6,8,5,10,7,5,1,82,2
ES,2520,7,3,3,5,4,7,6,2,1,46,1
ES,2522,7,7,3,3,2,8,7,3,1,67,1
ES,2523,7,7,2,8,3,8,2,3,2,44,1
ES,2525,7,4,5,8,5,8,6,3,2,51,1
ES,2526,7,6,4,7,6,9,6,3,1,17,2
ES,2527,7,4,2,7,3,2,5,3,2,81,2
ES,2532,7,7,4,10,10,10,5,1,2,17,2
ES,2534,7,2,4,6,4,6,2,1,1,42,1
ES,2540,7,6,7,8,6,8,5,1,2,67,1
ES,2541,7,2,6,8,6,10,5,5,2,50,1
ES,2542,7,6,7,8,6,10,4,1,2,25,1
ES,2543,7,5,5,2,2,8,4,2,1,59,2
ES,2544,7,5,7,5,8,10,4,3,1,38,2
ES,2545,7,2,5,7,0,7,4,5,2,53,2
ES,2549,7,3,7,6,7,8,5,2,1,61,1
ES,2551,7,3,3,4,1,7,6,5,1,28,1
ES,2554,7,3,6,7,2,6,3,3,2,32,1
ES,2555,7,5,7,10,5,8,4,2,2,64,2
ES,2556,7,2,10,10,5,10,6,3,2,41,2
ES,2558,7,4,1,1,1,6,6,4,1,34,2
ES,2559,7,5,7,7,8,9,6,4,2,56,2
ES,2564,7,2,3,6,3,8,3,3,2,46,1
ES,2565,7,1,0,5,0,5,7,1,1,72,1
ES,2566,7,3,3,5,3,4,3,3,1,49,2
ES,2568,7,3,4,9,1,9,4,3,2,46,1
ES,2571,7,5,8,8,6,8,6,3,1,51,1
ES,2575,7,4,6,7,4,9,7,2,2,18,2
ES,2578,7,1,3,3,3,8,7,3,1,45,2
ES,2579,7,3,7,8,7,9,6,4,1,60,1
ES,2581,7,2,4,5,6,8,7,2,1,29,2
ES,2586,7,3,3,10,10,9,5,2,1,42,1
ES,2590,7,2,6,7,6,8,7,2,2,43,1
ES,2592,7,7,5,3,2,10,5,2,1,51,1
ES,2596,7,7,5,5,0,10,1,2,1,46,1
ES,2597,7,7,7,2,7,6,3,2,1,59,2
ES,2598,7,7,7,8,2,10,6,3,1,87,1
ES,2600,7,2,7,7,3,6,6,2,2,41,1
ES,2602,7,3,5,6,7,10,5,3,1,54,1
ES,2607,7,2,7,5,0,9,3,2,2,26,2
ES,2608,7,5,4,3,8,7,7,2,1,75,2
ES,2613,7,7,0,0,0,10,6,1,2,81,2
ES,2615,7,3,5,5,6,9,7,4,1,47,1
ES,2618,7,3,5,5,5,5,5,2,1,43,2
ES,2620,7,7,7,7,2,9,6,3,1,78,1
ES,2623,7,2,5,8,5,10,5,1,2,45,1
ES,2626,7,5,6,5,4,8,7,2,2,21,2
ES,2627,7,4,5,8,8,7,5,1,2,52,1
ES,2629,7,2,3,8,5,10,3,4,2,42,1
ES,2631,7,3,5,7,2,8,5,2,2,47,1
ES,2635,7,5,4,4,2,6,5,5,1,55,1
ES,2636,7,1,8,7,4,6,6,2,1,59,2
ES,2637,7,5,2,5,3,2,5,2,2,17,2
ES,2639,7,5,5,7,4,8,5,3,2,27,1
ES,2642,7,3,7,6,7,7,5,3,1,62,1
ES,2644,7,3,9,8,5,10,6,1,1,57,1
ES,2647,7,5,7,5,2,6,6,3,1,29,2
ES,2648,7,5,7,8,5,8,5,4,1,40,2
ES,2650,7,5,5,10,3,5,6,3,1,57,1
ES,2651,7,1,1,5,0,8,4,1,2,60,1
ES,2653,7,1,5,6,6,8,7,3,2,20,2
ES,2658,7,7,8,6,5,8,7,3,2,74,1
ES,2661,7,4,6,7,4,6,5,3,2,25,2
ES,2662,7,7,8,7,4,3,6,1,2,54,2
ES,2663,7,3,6,4,7,5,6,3,1,39,2
ES,2668,7,7,7,6,2,5,4,2,2,84,2
ES,2669,7,2,7,7,5,8,6,4,1,45,1
ES,2670,7,3,7,7,4,7,4,3,1,56,1
ES,2671,7,5,8,5,2,8,6,4,1,25,2
ES,2672,7,1,8,7,4,8,6,3,1,48,1
ES,2674,7,1,3,5,2,5,6,4,1,16,2
ES,2678,7,1,6,7,5,6,6,2,1,47,1
ES,2683,7,6,4,5,8,7,4,2,2,79,1
ES,2685,7,3,8,8,2,7,3,3,2,42,2
ES,2686,7,2,5,6,4,8,5,3,2,46,2
ES,2688,7,1,6,7,4,10,7,3,2,87,2
ES,2689,7,4,5,4,3,7,5,3,2,62,1
ES,2690,7,2,6,7,7,8,5,2,2,27,2
ES,2693,7,3,7,5,3,7,4,2,1,51,1
ES,2694,7,4,5,6,4,8,6,4,2,59,1
ES,2698,7,3,3,5,2,8,5,4,2,45,1
ES,2700,7,3,5,5,5,10,7,4,2,56,2
ES,2703,7,6,5,7,7,7,6,4,2,46,1
ES,2705,7,1,8,5,4,7,7,3,1,25,2
ES,2707,7,4,0,5,5,7,5,3,2,60,1
ES,2709,7,3,7,5,3,8,7,3,1,50,1
ES,2713,7,7,0,10,8,10,4,3,2,78,2
ES,2714,7,3,6,8,5,7,5,4,1,46,1
ES,2715,7,3,6,7,8,7,6,3,2,19,2
ES,2721,7,3,7,4,2,7,5,2,1,47,2
ES,2722,7,3,3,4,2,7,7,2,1,18,2
ES,2729,7,4,5,4,4,8,7,3,2,52,1
ES,2731,7,1,6,7,8,7,6,3,2,25,2
ES,2732,7,3,7,5,9,8,6,4,1,65,2
ES,2733,7,6,4,0,5,6,7,3,2,64,2
ES,2735,7,6,7,5,5,9,7,3,1,82,1
ES,2736,7,4,5,7,8,10,6,3,1,57,1
ES,2739,7,1,6,5,6,7,6,3,1,32,2
ES,2740,7,1,4,6,5,9,6,2,1,21,2
ES,2743,7,5,6,6,5,8,5,2,1,67,1
ES,2747,7,4,4,5,0,9,1,1,1,45,1
ES,2749,7,3,7,7,6,10,6,3,2,62,1
ES,2751,7,6,4,3,1,7,5,4,2,72,1
ES,2752,7,0,5,2,2,6,4,5,2,63,1
ES,2755,7,5,3,7,3,10,2,2,1,53,1
ES,2758,7,2,5,5,2,8,5,2,2,50,1
ES,2760,7,7,3,5,1,6,6,2,1,80,2
ES,2764,7,4,6,4,5,8,6,2,1,36,1
ES,2765,7,3,5,2,1,3,7,4,2,56,2
ES,2777,7,3,7,8,6,4,4,2,2,33,2
ES,2778,7,5,5,6,4,8,6,3,2,32,2
ES,2782,7,1,5,7,7,10,4,3,2,35,1
ES,2788,7,1,5,7,2,8,3,2,1,32,1
ES,2789,7,7,5,8,5,6,7,3,2,65,1
ES,2791,7,7,0,0,0,5,7,2,1,83,1
ES,2793,7,2,6,6,3,9,6,3,1,32,1
ES,2794,7,2,4,4,5,10,2,2,1,70,1
ES,2795,7,3,0,5,5,8,5,3,1,48,2
ES,2797,7,4,4,7,5,10,6,3,1,64,1
ES,2798,7,4,5,5,6,7,5,3,2,16,2
ES,2799,7,2,5,8,8,9,5,2,2,56,1
ES,2800,7,4,5,7,5,8,5,2,2,20,2
ES,2808,7,7,5,5,8,8,4,3,2,74,1
ES,2811,7,4,7,8,3,8,5,1,1,63,1
ES,2813,7,7,0,0,0,10,4,1,2,82,2
ES,2817,7,1,7,8,8,8,5,3,1,26,2
ES,2818,7,2,6,9,6,8,6,2,2,17,2
ES,2819,7,2,4,3,3,8,5,3,1,33,1
ES,2820,7,3,5,5,8,8,4,3,2,50,2
ES,2826,7,2,3,2,2,8,4,3,1,44,1
ES,2828,7,4,6,5,2,7,4,2,2,43,1
ES,2829,7,6,4,8,4,5,4,2,1,57,1
ES,2830,7,7,8,8,2,8,6,3,1,62,1
ES,2831,7,2,3,7,5,7,5,3,1,61,1
ES,2835,7,3,7,8,6,8,4,2,2,53,2
ES,2836,7,0,3,5,2,5,2,1,2,34,1
ES,2837,7,3,5,10,8,10,6,2,1,72,1
ES,2841,7,2,5,3,7,10,6,3,1,17,2
ES,2847,7,5,5,5,3,8,7,3,1,73,1
ES,2848,7,4,2,2,2,7,4,1,2,61,1
ES,2850,7,2,5,5,4,6,5,3,1,49,2
ES,2857,7,3,5,5,5,10,6,3,1,32,1
ES,2859,7,7,7,7,5,7,7,4,2,53,1
ES,2861,7,4,6,6,6,7,6,5,2,46,1
ES,2865,7,4,5,7,4,10,5,2,1,32,2
NO,6312,6,4,7,8,7,8,6,3,1,49,1
NO,6342,6,4,7,8,5,8,5,3,2,32,1
NO,6360,6,5,8,8,9,10,5,3,2,75,1
NO,6390,6,6,9,9,10,9,6,3,2,68,1
NO,6396,6,4,5,7,8,10,3,2,2,57,1
NO,6420,6,2,6,6,4,8,6,4,1,15,2
NO,6444,6,7,7,8,7,9,6,3,1,69,1
NO,6468,6,4,2,5,7,7,5,2,1,36,1
NO,6474,6,5,5,8,1,9,6,3,2,47,1
NO,6540,6,4,8,8,7,9,5,3,2,38,2
NO,6576,6,7,3,5,5,7,3,2,1,41,1
NO,6582,6,7,5,8,8,10,6,2,2,75,1
NO,6594,6,6,7,8,8,8,6,3,2,41,2
NO,6636,6,5,4,4,7,8,5,3,2,34,1
NO,6648,6,5,3,3,1,0,2,1,2,46,2
NO,6672,6,5,9,9,7,9,4,3,2,48,1
NO,6708,6,3,8,9,5,9,4,3,1,18,2
NO,6732,6,0,5,1,5,7,6,3,1,22,1
NO,6750,6,1,3,5,1,9,6,2,1,32,1
NO,6756,6,0,9,9,6,10,7,3,2,22,1
NO,6774,6,2,7,7,7,8,4,4,2,42,1
NO,6792,6,5,8,6,4,10,6,2,2,28,2
NO,6798,6,3,8,6,7,9,4,2,1,28,1
NO,6816,6,7,4,6,7,9,4,3,2,68,1
NO,6846,6,0,8,8,6,8,7,3,1,26,2
NO,6870,6,2,5,7,3,8,7,3,1,30,1
NO,6882,6,7,7,7,6,8,6,3,2,32,1
NO,6888,6,3,8,8,6,7,7,3,1,39,2
NO,6918,6,3,7,7,6,8,5,4,1,29,2
NO,6936,6,1,8,8,7,7,7,3,1,33,2
NO,6966,6,4,8,7,7,7,6,4,2,39,2
NO,6984,6,1,8,6,5,8,6,3,1,56,2
NO,7002,6,2,10,10,9,10,7,4,1,64,1
NO,7020,6,5,7,5,5,8,5,3,2,64,2
NO,7062,6,3,8,8,10,10,4,3,1,75,1
NO,7104,6,1,5,8,2,10,7,3,1,25,1
NO,7116,6,4,6,8,7,8,5,3,1,54,1
NO,7134,6,3,5,7,5,7,6,3,1,27,2
NO,7170,6,7,8,8,7,9,7,4,1,31,1
NO,7182,6,4,4,5,4,7,3,2,1,44,1
NO,7188,6,6,7,5,6,7,5,3,1,26,1
NO,7200,6,4,7,7,5,8,4,3,2,60,2
NO,7206,6,1,6,5,8,8,6,3,1,31,2
NO,7230,6,5,9,8,8,7,6,3,2,69,2
NO,7242,6,6,7,10,9,8,5,3,2,27,1
NO,7254,6,2,9,8,5,8,5,4,1,45,1
NO,7290,6,3,10,10,7,8,4,3,1,50,2
NO,7296,6,2,7,3,6,8,7,3,2,18,2
NO,7302,6,1,4,5,5,5,7,4,2,44,1
NO,7326,6,2,8,8,7,10,6,3,2,31,1
NO,7338,6,3,7,8,4,8,5,3,1,57,1
NO,7344,6,0,5,5,7,10,7,3,1,31,2
NO,7356,6,4,5,6,1,8,5,2,1,56,1
NO,7362,6,2,8,7,6,5,6,3,1,27,2
NO,7374,6,3,0,6,8,10,1,1,1,70,1
NO,7380,6,6,8,7,6,9,7,3,2,82,2
NO,7410,6,4,7,8,7,9,6,3,2,29,1
NO,7428,6,4,7,8,7,9,6,4,1,29,1
NO,7452,6,2,5,6,5,9,6,3,2,24,1
NO,7458,6,4,6,7,6,8,6,3,1,35,1
NO,7464,6,7,4,6,5,8,7,3,1,22,1
NO,7506,6,2,7,6,4,9,7,3,1,22,2
NO,7524,6,1,8,6,5,9,7,3,1,15,2
NO,7530,6,5,7,8,5,7,6,3,2,78,2
NO,7548,6,3,8,10,7,9,6,3,2,24,1
NO,7554,6,0,7,7,7,5,5,3,2,62,2
NO,7590,6,2,4,5,5,7,7,3,1,24,2
NO,7644,6,3,7,3,7,7,7,3,2,22,2
NO,7650,6,6,7,7,8,9,5,2,2,29,1
NO,7716,6,3,7,7,6,8,4,3,1,41,1
NO,7734,6,1,8,5,6,8,6,4,1,39,1
NO,7746,6,3,5,8,7,9,6,3,2,54,1
NO,7764,6,2,9,9,7,9,6,2,1,42,1
NO,7776,6,2,7,9,6,8,4,2,1,41,1
NO,7806,6,6,8,9,8,9,7,3,1,47,1
NO,7818,6,6,7,8,8,9,6,3,2,57,2
NO,7830,6,4,7,6,4,8,5,2,1,29,2
NO,7842,6,7,1,4,7,8,6,4,2,24,2
NO,7854,6,2,6,7,7,9,5,2,1,34,1
NO,7878,6,1,7,7,7,4,6,2,1,32,1
NO,7908,6,5,8,9,8,8,7,3,2,34,2
NO,7914,6,3,7,7,8,7,6,3,2,36,1
NO,7932,6,2,8,8,8,10,7,2,1,39,2
NO,7938,6,2,3,5,7,10,4,3,2,30,1
NO,7944,6,1,8,9,8,8,5,3,2,55,2
NO,7950,6,5,5,5,5,10,7,3,1,43,1
NO,7968,6,3,6,6,3,7,6,4,1,41,2
NO,7980,6,1,5,8,3,10,3,4,2,68,1
NO,7992,6,2,7,7,5,8,6,4,1,52,1
NO,8010,6,7,3,9,8,8,5,2,2,81,1
NO,8052,6,4,7,0,2,10,1,1,2,74,2
NO,8076,6,2,6,6,4,7,7,5,1,53,1
NO,8112,6,2,7,8,5,8,4,3,1,61,1
NO,8118,6,1,5,4,4,6,6,2,1,46,2
NO,8190,6,6,7,8,7,4,5,3,1,64,1
NO,8202,6,2,8,8,8,8,3,2,2,40,1
NO,8226,6,1,8,8,8,10,6,3,2,58,1
NO,8250,6,0,6,5,5,7,7,1,1,37,1
NO,8274,6,7,5,5,6,10,7,4,1,17,2
NO,8286,6,5,6,7,6,7,4,2,2,53,2
NO,8292,6,1,7,8,5,10,1,1,2,75,2
NO,8322,6,3,9,9,7,9,6,4,2,48,2
NO,8340,6,7,9,8,8,7,5,2,1,59,2
NO,8364,6,2,7,7,6,7,6,3,2,48,2
NO,8376,6,1,8,8,7,9,6,3,1,24,2
NO,8412,6,1,8,6,4,10,7,4,1,58,1
NO,8478,6,7,4,7,5,7,4,3,1,38,2
NO,8496,6,6,8,9,6,7,6,2,2,51,2
NO,8532,6,7,6,6,7,4,4,2,2,52,1
NO,8568,6,5,8,8,7,4,4,2,1,44,1
NO,8586,6,5,8,6,5,7,7,4,2,22,2
NO,8592,6,2,7,8,7,10,6,3,2,40,1
NO,8598,6,5,5,4,2,4,5,2,2,46,2
NO,8604,6,3,4,6,3,8,7,3,2,19,2
NO,8616,6,4,8,8,7,8,7,3,1,65,1
NO,8622,6,5,4,6,4,5,4,2,1,53,2
NO,8628,6,6,7,7,6,8,7,3,2,65,2
NO,8658,6,3,7,7,5,9,7,3,1,15,2
NO,8724,6,2,7,6,3,3,6,3,1,37,1
NO,8742,6,4,8,8,5,8,5,3,1,43,2
NO,8796,6,7,9,9,8,8,6,3,2,68,1
NO,8820,6,4,6,6,3,9,6,3,1,67,1
NO,8826,6,6,8,8,7,8,7,2,1,81,1
NO,8838,6,5,6,7,5,9,4,3,1,52,1
NO,8886,6,7,7,7,8,10,7,5,1,46,1
NO,8916,6,7,7,10,8,10,5,3,2,67,2
NO,8922,6,5,8,8,5,8,6,3,2,78,2
NO,8952,6,2,5,7,6,9,6,2,2,20,1
NO,8988,6,6,6,6,7,9,6,4,1,67,1
NO,9006,6,7,8,8,6,9,6,3,1,30,2
NO,9018,6,1,7,7,7,10,6,4,2,50,2
NO,9024,6,4,8,8,5,10,3,2,2,43,1
NO,9042,6,3,7,7,4,7,6,3,1,38,2
NO,9054,6,3,6,6,7,9,6,4,2,20,2
NO,9072,6,5,7,8,5,8,5,4,1,70,1
NO,9090,6,5,9,9,8,9,4,2,2,38,1
NO,9108,6,5,6,6,5,8,7,4,2,57,1
NO,9114,6,4,7,8,9,8,7,3,1,37,2
NO,9144,6,3,8,8,6,8,6,2,1,46,1
NO,9180,6,4,6,7,5,8,7,4,1,22,1
NO,9222,6,1,9,8,6,9,2,3,2,30,1
NO,9276,6,2,7,6,5,7,7,3,1,45,2
NO,9294,6,4,8,8,7,7,3,3,1,60,1
NO,9300,6,4,7,7,5,8,6,5,2,70,1
NO,9390,6,7,5,4,10,10,7,3,1,42,1
NO,9396,6,5,8,8,4,8,6,4,1,71,1
NO,9438,6,2,9,9,6,10,7,3,1,20,2
NO,9492,6,7,5,5,4,6,7,3,1,27,2
NO,9528,6,2,7,7,6,9,6,3,2,46,2
NO,9660,6,6,8,7,6,8,7,3,2,22,2
NO,9702,6,1,4,3,9,8,4,2,2,36,2
NO,9714,6,2,7,7,6,9,3,3,2,49,1
NO,9726,6,3,3,4,3,6,7,3,1,31,1
NO,9732,6,2,8,8,10,8,6,3,1,46,1
NO,9738,6,4,8,7,5,7,2,2,2,56,1
NO,9750,6,5,6,6,6,9,3,2,1,63,1
NO,9762,6,7,4,5,5,9,6,3,1,39,1
NO,9768,6,5,8,8,7,8,5,4,1,75,1
NO,9792,6,3,7,9,7,9,4,4,2,48,2
NO,9798,6,5,7,6,6,9,3,3,1,54,1
NO,9840,6,4,7,8,6,7,6,2,2,56,1
NO,9852,6,4,5,4,4,8,6,4,1,33,1
NO,9858,6,5,7,8,5,8,5,4,2,76,1
NO,9876,6,4,5,5,7,8,7,4,1,22,2
NO,9966,6,6,9,8,7,8,6,3,2,21,2
NO,9996,6,6,8,7,6,8,6,4,2,71,1
NO,10020,6,2,7,6,6,8,7,2,2,56,1
NO,10032,6,5,7,7,7,8,6,3,2,31,1
NO,10050,6,4,8,9,4,9,4,3,1,45,1
NO,10128,6,4,7,9,8,9,7,3,2,54,1
NO,10134,6,7,7,7,5,6,5,2,1,72,2
NO,10188,6,3,7,7,7,9,6,4,1,58,1
NO,10200,6,7,7,6,3,3,6,3,1,49,2
NO,10206,6,4,8,9,8,9,6,2,1,86,1
NO,10212,6,4,9,9,5,8,4,3,2,59,2
NO,10218,6,6,7,8,6,7,6,3,2,49,1
NO,10266,6,4,6,6,6,8,7,4,1,68,2
NO,10284,6,4,8,7,6,9,5,3,1,48,1
NO,10314,6,2,5,7,7,8,5,4,2,63,1
NO,10332,6,2,7,7,7,7,5,3,2,46,1
NO,10362,6,7,6,4,2,5,6,3,2,78,2
NO,10368,6,1,7,8,8,10,7,4,2,23,2
NO,10386,6,1,5,5,5,7,6,2,2,50,2
NO,10416,6,2,7,7,8,8,7,3,2,35,2
NO,10440,6,4,7,7,6,8,4,3,1,55,1
NO,10464,6,4,8,7,3,7,5,3,1,46,2
NO,10470,6,4,8,8,8,9,7,3,2,43,1
NO,10512,6,5,4,5,6,9,6,3,2,61,1
NO,10530,6,5,5,5,6,9,6,2,2,20,2
NO,10536,6,3,8,8,8,9,7,4,1,50,1
NO,10590,6,7,5,7,8,10,4,3,2,30,1
NO,10596,6,4,8,6,4,8,7,4,1,16,2
NO,10638,6,4,7,7,8,9,4,3,1,49,2
NO,10644,6,0,8,8,7,8,7,3,2,48,2
NO,10674,6,4,5,8,8,8,7,4,2,18,2
NO,10698,6,4,6,6,4,8,4,2,2,57,1
NO,10716,6,2,6,2,3,7,6,2,1,22,2
NO,10788,6,4,4,5,8,8,6,2,2,25,1
NO,10794,6,1,5,8,4,7,6,4,2,62,2
NO,10800,6,2,8,8,7,10,7,3,1,22,1
NO,10824,6,1,8,8,7,8,5,3,2,52,2
NO,10830,6,6,8,7,7,9,7,3,1,33,1
NO,10872,6,4,8,7,7,9,5,3,2,41,1
NO,10890,6,1,7,6,7,8,7,4,2,22,2
NO,10896,6,2,7,8,3,9,6,3,1,29,2
NO,10914,6,3,6,5,6,9,7,3,1,17,2
NO,10932,6,3,5,3,3,9,6,3,1,62,1
NO,10938,6,7,3,8,6,10,7,4,1,78,2
NO,10950,6,1,8,8,6,9,6,3,1,46,1
NO,10974,6,7,8,8,8,8,6,3,1,46,1
NO,10986,6,5,6,7,7,8,4,3,1,72,1
NO,11016,6,3,7,7,6,8,7,3,1,27,1
NO,11052,6,7,4,9,4,7,6,3,2,16,2
NO,11058,6,6,8,8,9,10,7,3,2,22,1
NO,11064,6,5,5,4,5,7,6,3,1,64,1
